classe_num,avgNote_w12,ndevoir_w12,log_w12,logsMonday_w12,logSunday_w12,logWed_w12,logThursday_w12,DiffDaysWeek,log_resource,log_core,logviewed_w12,logviewedCore_w12,logviewedResource_w12,logViewedTargetCourse_w12,logViewedTargetCourseModule_w12,progress_dvr,progress_log,totalDevoir,bourse,redoublant
1,14,1,240,40,0,64,0,0,88,152,240,152,88,152,88,0,0,3,0,0
1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,3,1,120,0,120,0,0,1,48,72,120,72,48,72,48,0,1,4,0,0
1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,10,1,448,8,32,0,16,0,128,320,448,320,128,320,128,0,0,3,0,0
1,15,2,136,0,0,0,80,0,40,96,136,96,40,96,40,0,0,5,0,0
1,19.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,12.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,19,2,376,0,144,16,0,0,136,240,376,240,136,240,136,0,0,6,0,0
1,16,2,136,64,0,16,0,0,48,88,136,88,48,88,48,1,0,4,0,0
1,16.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1,16.5,2,8,0,0,8,0,0,0,8,8,8,0,8,0,0,0,5,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1,19,1,64,0,0,8,56,0,8,56,64,56,8,56,8,0,0,5,0,0
-1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
-1,9,2,512,48,48,104,64,0,208,304,512,304,208,304,208,0,0,6,0,0
1,12,1,216,0,0,56,104,1,112,104,216,104,112,104,112,0,1,2,0,0
1,17,2,232,128,0,40,0,0,96,136,232,136,96,136,96,0,0,3,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,11,2,344,40,0,72,16,1,56,288,344,288,56,288,56,0,1,6,0,0
